c_arm_lateral_m,c_arm_vertical_m,c_arm_wigwag_deg,c_arm_horizontal_m,c_arm_tilt_deg,c_arm_orbital_deg,table_vertical_m,table_trend_deg,table_tilt_deg,table_longitudinal_m,table_transverse_m,quat_w,quat_x,quat_y,quat_z,Tx_m,Ty_m,Tz_m
-0.37,0.37,3,0.06,-31,-71,0.19,21,17,0.61,-0.04,0.644731934086474,0.222183215578651,-0.378618842526035,-0.625782009943152,0.129867849215514,-0.128198641900526,0.346515344621238
-0.28,0.43,1,0.1,84,-72,0.28,-27,-7,0.16,0.1,0.479921270510136,-0.518271147982274,0.640769915366601,-0.30080642752799,0.711222523630598,0.224547829192759,0.166530089391395
0.37,0.26,4,0.13,-33,-88,0.17,-21,-15,0.38,0.04,0.789541847311624,0.101112510156671,-0.0406951269137935,-0.603940260521714,0.387421138361777,0.223433624709883,-0.475025618008094
0.33,0.08,-9,0.05,27,-90,0.09,-14,-17,0.25,-0.07,0.745346160798381,-0.327018045560284,0.145004716077964,-0.562576155534693,0.244146101412241,-0.0108812829660029,-0.564118981350299
0.25,0.13,-3,0.12,-77,42,0.36,24,7,0.46,0.11,0.602918427856812,-0.341195193555656,-0.692193004119496,0.202346372078217,0.0420981193538111,0.135653660291311,-0.377209851257305
-0.39,0,-10,0.01,-25,75,0.13,29,5,0.43,-0.11,0.728837083364556,-0.35743350784762,-0.290464999377005,0.506624000139462,-0.118607459545955,-0.196648268816867,0.117363323681623
-0.19,0.16,5,0,257,6,0.04,26,6,0.32,0.1,0.430101345637582,-0.0603061734917692,-0.900354749035927,-0.0271537070760874,0.051096991451108,0.00296655143284043,0.510127789138285
-0.12,0.45,-3,0,-78,-81,0.02,23,14,0.27,-0.03,0.438492555967456,0.406380012809506,-0.656041862418819,-0.460639379888564,0.464232473871262,-0.250093608291561,0.414613419128703
-0.01,0.2,-10,0.05,91,2,0.22,-15,14,0.17,-0.02,0.590631841411259,0.04271434979554,0.79741213235711,-0.116031906829018,0.289146952508981,-0.167059445264727,-0.184893291031072
-0.34,0.37,8,0.03,201,-55,0.24,-25,-16,0.57,0.08,0.344151161389392,0.531255840434643,-0.748985493294414,-0.195826303016057,0.77408200052826,0.268335598237612,0.0154384087407454
-0.06,0.06,-2,0.13,178,-99,0.13,5,-8,0.2,-0.03,0.0303392987526511,-0.801963557366818,0.593990139538631,-0.0557646280148347,0.193101837747257,0.0657305831520715,0.181212803119211
-0.15,0.41,-2,0.11,-71,66,0.07,27,-9,0.41,0.08,0.516427397178349,-0.374282097938328,-0.65542949057266,0.404509378746825,0.333280015762392,0.183068098300945,0.320482419511224
0.08,0.05,4,0.06,-82,-92,0.31,20,-4,0.57,0.06,0.439933249533754,0.597197029298592,-0.497464411070135,-0.449826192957071,-0.104385878977335,0.0408473199876987,-0.165737895787794
-0.3,0.26,-5,0.05,-24,23,0.08,1,-19,0.38,0.11,0.907466865707858,-0.0502641211707577,-0.21461015356065,0.357658898608664,0.458508589921549,0.269631335445487,0.145119480223342
0.46,0.45,7,0.11,79,42,0.14,-19,14,0.54,-0.06,0.627999449069182,0.400334891548478,0.640305327430746,0.188036576871302,0.60914380155599,-0.213106011455722,-0.695620323688202
-0.13,0.02,4,0.13,198,52,0.36,-9,-20,0.03,0.11,0.209196390915463,-0.265226091905461,-0.934887309091211,0.108984904921257,0.0421401075999698,0.216039123531527,0.544827586913515
0.31,0.29,-3,0.09,10,-78,0.04,4,-11,0.19,-0.02,0.830696878863841,-0.0552017377435808,0.0191049478399795,-0.553651934489525,0.543384739502154,0.118122250820907,-0.187191427694945
0.13,0.26,2,0.15,58,5,0.16,27,-10,0.58,0.09,0.95370195921458,0.0012000180932184,0.267504623560694,0.137449661041774,0.188199986100516,0.215953788028271,-0.106585212834821
-0.47,0.36,5,0.15,9,36,0.26,0,5,0.68,-0.05,0.958830986788407,0.0681819208333745,0.0581917652036458,0.269458870531895,0.414048747774446,-0.0259896820607332,0.283806975533636
0.14,0.2,-7,0.1,-5,-7,0.24,8,17,0.23,-0.05,0.969714955832844,-0.0706432987273341,-0.107243190501675,-0.207753042986253,0.245559527319874,-0.141976940312299,-0.164129565704158
0.2,0.39,-9,0.15,5,85,0.03,20,-10,0.59,0.03,0.680265828084546,-0.13998467677195,-0.0566034695749194,0.717243850194326,0.622649843333906,0.212952042992263,-0.431256480999632
-0.5,0.39,4,0.07,136,54,0.21,-19,11,0.03,-0.12,0.19035067276324,0.5396231021952,0.813100483661764,0.106963229311832,0.768551059471196,-0.29781882890605,0.682432492368263
0.1,0.14,-2,0.14,158,-15,0,-29,13,0.63,0.05,0.0630369379098754,0.0249295113548134,-0.99769965218254,0.000517646013712627,0.497787090684867,-0.0223255799396179,-0.734318390633483
-0.34,0.29,-6,0.03,5,-21,0.33,-10,19,0.47,0.03,0.931157406423606,-0.0545530548190852,0.12941493904695,-0.336484207985818,0.322388198774855,-0.171897298850161,-0.0129909632934789
0.21,0.3,8,0,257,47,0.15,-11,-9,0.6,-0.1,0.639318208424822,-0.197701411189437,-0.690861351666573,0.27367311370249,0.53210973659303,-0.0905983990887118,-0.36541972389515
0.38,0.28,0,0.11,80,-60,0.22,27,-20,0.25,-0.1,0.840963215685171,-0.286810425736215,0.341807355264609,-0.30608557862219,0.273015024783756,0.0730125879920138,-0.0688043346386458
0.11,0.41,8,0.11,269,39,0.2,-3,-3,0.41,-0.05,0.688208401541856,-0.168892964602522,-0.673751149706188,0.209532219060854,0.544157455503455,0.00311698205657384,0.0209158863981848
0.39,0.05,-3,0.15,8,35,0.17,-28,3,0.5,-0.08,0.912647989935458,0.0761968466098825,0.300474091757037,0.266426363590884,0.123713679188707,-0.0188857820682443,-0.753563623144037
-0.08,0.29,-6,0.02,211,-83,0.32,-22,16,0.38,-0.04,0.329059056112325,0.489846307405342,-0.747516715707818,-0.304941785344701,0.336858515046923,-0.231145913511661,-0.274616252602347
0.16,0.33,-5,0.06,241,-90,0.31,24,14,0.39,-0.07,0.220508420234365,0.560068892606331,-0.76472080838187,-0.230002081225894,0.235032316072728,-0.175110144470871,-0.170060676958742
0.09,0.24,-2,0.11,108,79,0.03,11,0,0.46,-0.09,0.520781073812878,0.469486994928692,0.583458859035678,0.409810681368747,0.460179277197794,-0.0559807684992557,-0.142549850387192
0.3,0.05,-7,0.03,200,4,0.22,-13,-14,0.67,-0.06,0.270463137925536,0.0796980354056177,-0.953714372435625,0.104531382778951,0.121676400185276,-0.0628609968807129,-0.858232381808386
-0.28,0.08,-6,0.09,161,-44,0.15,-8,2,0.12,0.02,0.0682212972435581,-0.367635324316398,0.923630466794906,-0.0842430040146136,0.308169094921563,0.0120400686781855,0.291480625294598
-0.23,0.29,-6,0.15,-60,59,0.09,28,5,0.53,-0.1,0.633508923076832,-0.41027243679216,-0.561636892557705,0.338979310443544,0.228318357836275,-0.0625110461897887,0.110350931005278
0.03,0.41,-5,0.12,175,-57,0.31,-5,17,0.2,-0.13,0.0261509103878556,0.345267026675021,-0.9374979904557,0.0347034302108631,0.416284434754239,-0.24723412301697,-0.0665124144175734
0.18,0.09,-4,0.14,11,20,0.24,-18,-17,0.51,0.02,0.916881979187433,-0.0282722734351866,0.251053590956689,0.30903108138809,0.149839958461543,0.160176210725185,-0.539913437161873
-0.17,0.11,0,0.11,201,-56,0.16,17,-10,0.35,-0.13,0.0321251560976996,0.54430725563055,-0.838159672495552,-0.0136363197302762,0.0688417401347639,-0.0646887143284726,0.250347524599116
0.45,0.3,-1,0.14,-62,-61,0.36,2,-1,0.03,0.04,0.736584863887608,0.26644024804083,-0.458104519129741,-0.420229201827435,0.251346916537567,0.110892866571338,-0.146359228345721
0.35,0.26,2,0.13,103,69,0.14,15,5,0.35,0,0.602014439675392,0.4251708294941,0.549284839592192,0.393820447874159,0.387140715049846,0.0115940560820646,-0.15958178472243
0.19,0.41,3,0.03,-6,20,0.25,-22,13,0.47,0,0.988468918764415,0.0638671790489081,0.126182374581684,0.054112738074966,0.510233628084625,-0.189219185320372,-0.464573816716135
0.5,0.24,9,0.03,4,70,0.01,6,9,0.52,0.09,0.855371590619198,0.0492437157433383,-0.0631414066004284,0.511788688028459,0.504285268503029,-0.0703419571643187,-0.364520397016249
0.42,0.29,8,0.11,-65,51,0.04,-24,12,0.26,0.03,0.897116061869652,-0.140114997925306,-0.323869810400171,0.265817427576215,0.574971997510662,-0.0937062571051418,-0.392020157307835
-0.23,0.4,1,0.1,185,-63,0.35,-9,10,0.57,-0.09,0.0927741974648394,0.442582505288755,-0.888365724522536,-0.0794985143926231,0.453091480419415,-0.162386732526897,-0.0421361379780776
-0.14,0.38,-10,0.12,45,-26,0.28,12,13,0.25,-0.02,0.8865018762037,-0.108130704982521,0.272445154030056,-0.358044427652269,0.338249908134116,-0.100253100795261,0.0590719183754492
0.16,0,-5,0.15,218,-80,0.17,-12,-2,0.2,-0.04,0.354870490567093,0.586620105606955,-0.689785554093909,-0.232679341553379,0.152201551524817,0.0375702127449135,-0.20580782970716
0.28,0.44,-10,0.09,119,28,0.31,0,-4,0.06,-0.12,0.506719910967232,0.135192838587391,0.848790334989408,0.067177343298255,0.439323254583351,-0.091464874130201,-0.266100602490419
0.21,0.26,9,0.07,223,-78,0.25,24,-9,0.07,0.09,0.0985430965109019,0.708233298432142,-0.683412042608587,-0.147115033696531,0.107777167099936,0.0982760972072365,0.448771719125248
-0.49,0.11,4,0.14,-60,-40,0.3,-17,6,0.54,-0.11,0.847443349875512,0.133208511482085,-0.342287918629326,-0.383320025541194,0.407660916988594,-0.102016237199779,0.306191311833276
0.13,0.1,-2,0.03,-76,26,0.24,-9,-18,0.48,-0.11,0.76863084937272,-0.0513312336397114,-0.549611061707149,0.32326367363924,0.200043465499957,-0.0608057676613022,-0.358300287358294
0.09,0.44,9,0.12,-14,63,0.15,17,15,0.1,0.08,0.876771126190701,-0.106706845905936,-0.256401995558618,0.392611841376003,0.393972187491679,-0.0264204883149213,0.593465084775956
0.09,0.09,1,0.05,80,11,0.36,9,-7,0.31,-0.07,0.803104955099741,0.0264858829576526,0.580109887606301,0.133392081472635,-0.0120122338539205,-0.0846220517763182,-0.00519760486205471
0.17,0.4,6,0.13,102,-97,0.24,8,20,0.42,-0.01,0.392408434828184,-0.43116158361745,0.590266030562706,-0.558302178261857,0.393807380759003,-0.140703784381599,0.00581357845898939
0.4,0.12,6,0.05,34,-63,0.19,28,19,0.1,-0.02,0.770326468985971,0.0220155634766944,0.0652636546375542,-0.633918844591135,0.101023787912025,-0.124638881101801,0.1526747216397
0.45,0.19,5,0.1,152,-87,0.27,12,-16,0.35,0.13,0.303262287625223,-0.730932095921811,0.589166582872844,-0.163257446021923,0.187194605436631,0.232025368334811,-0.243894633012758
-0.28,0.09,7,0.08,-56,98,0.16,15,-9,0.69,0.08,0.50053740683569,-0.365475485141919,-0.453493824805356,0.640494594030184,0.00237852397836161,0.0893536076551087,0.190820496251542
-0.24,0.26,8,0.02,-81,53,0.17,-26,7,0.4,0.11,0.8364187727142,-0.194378141405507,-0.419658297008001,0.294121894029254,0.708051185147563,-0.0595328752282596,0.0961763071497356
0.42,0.07,6,0.06,130,-98,0.28,4,8,0.24,0.07,0.311318533320021,-0.614713482178304,0.643633141538742,-0.333083300020679,0.0844116702778572,0.0203053882229834,-0.133332800248215
0.06,0.06,-3,0.07,-16,-66,0.26,4,-1,0.43,-0.09,0.831763994802982,0.0741010019543466,-0.159122011233129,-0.526647779830003,0.0915986074733888,-0.0938083536955897,-0.208146658945167
-0.03,0.31,0,0.09,15,86,0.18,26,7,0.42,-0.11,0.768072176870795,-0.0695240524485569,-0.0659758623081074,0.633149842328647,0.196464563171638,-0.131288623830418,0.153201859174744
0.03,0.08,4,0.14,-55,87,0.21,10,11,0.22,-0.1,0.672419113212122,-0.384104873275272,-0.376619574387783,0.508403067163423,0.0997503981866913,-0.0766806889539799,0.255662972873509
-0.01,0.42,3,0.05,162,-57,0.36,-24,-5,0.66,-0.05,0.0363100869964521,0.506114915621426,-0.860530816942305,-0.0448996977766725,0.529093191108667,-0.0221893087252623,-0.452505108211619
0.31,0.35,5,0.06,211,-31,0.17,28,-20,0.23,0.06,0.0223929100927728,0.44934078313867,-0.892170184115527,-0.0402961631072984,0.296997650974937,0.182215413816355,0.196501672491067
0.43,0.22,0,0.15,100,17,0.1,13,-8,0.02,0.01,0.70818010208643,0.0540076775490563,0.686232608263616,0.156999748822494,0.407635280828461,0.157080554030911,0.0199929568586915
0.25,0.05,5,0.1,188,91,0.09,-2,-15,0.6,-0.1,0.0871899631655864,-0.610936033959383,-0.785670447575872,0.043324595082832,0.262037607347477,0.0165863275488883,-0.373639950008588
0.04,0.07,5,0.14,160,-80,0.08,26,-17,0.67,0.12,0.355595798653534,-0.690273873787102,0.607654675102737,-0.166821470358858,0.0157900685860766,0.216844697294924,-0.0926161818175709
0.13,0.36,-3,0.13,-27,-10,0.22,-27,-18,0.54,-0.03,0.996393218052372,-0.0226310142437851,-0.0056425455837184,0.081587706750904,0.429507772878798,0.197529109380475,-0.675132649219115
-0.25,0.42,-8,0.1,38,-71,0.01,9,10,0.33,0.07,0.716327319973008,-0.181887076119371,0.182741519577402,-0.648380905967762,0.63340500522517,-0.0497447240864501,0.170338244091466
-0.15,0.37,2,0.12,252,-14,0.04,20,-13,0.19,-0.1,0.438181895646403,0.221994683398527,-0.870896464615162,-0.0159478773297162,0.365518326351653,0.0526442400844013,0.583053422716426
0.15,0.46,0,0.04,165,-100,0.08,-1,-5,0.39,0.03,0.082333735013068,-0.787439804797854,0.604223813630278,-0.0898515049445454,0.694270898209708,0.0643560050478858,-0.203825477296357
-0.32,0.32,-2,0.08,-39,36,0.14,22,-15,0.55,-0.06,0.776464794943061,-0.109449108064132,-0.495818066034198,0.373212754808976,0.186779648541214,0.0210223097368808,0.237464230600871
-0.24,0.1,3,0.08,-33,16,0.27,-28,-15,0.03,0.12,0.965933869824263,0.022173447480586,-0.0437996052220226,0.254089928835332,0.431675190557675,0.265396599008665,0.44542493676489
0.21,0.14,2,0.03,-74,-13,0.12,-18,10,0.26,-0.03,0.862587474574334,0.0244067669154333,-0.468921853124515,-0.188306808423058,0.368836261397673,-0.159309092751514,-0.211393737041017
-0.19,0.13,-3,0,124,75,0.34,-15,-4,0.12,0.07,0.283691525078754,0.53136652274346,0.771125338609887,0.206238816084174,0.2301521499319,0.015842627272127,0.272303450822155
-0.38,0.09,2,0.07,166,-98,0.14,19,9,0.29,0.08,0.182928952543822,-0.672486250531447,0.683240872045101,-0.217901702458759,-0.0331714988946094,0.0633847563797367,0.566516076757756
0.36,0.38,-6,0.11,228,-46,0.29,-28,-18,0.47,0.13,0.609023879905129,0.409302699106136,-0.672171106427139,-0.0987279995454765,0.254495305632923,0.272710052540677,-0.868009857272731
-0.15,0.1,-9,0,81,35,0.29,-5,4,0.22,0.12,0.715490922767958,0.168673615008631,0.661536313598629,0.148295842244187,0.139526466351314,0.00955495064236182,0.0249740435381305
0.06,0.09,6,0.03,270,-4,0.3,-30,-19,0.46,0.13,0.863355736485938,0.125190002027221,-0.484073820189054,0.0679475700582689,0.31749380239032,0.217297266055992,-0.177049176662537
0.01,0.44,1,0.11,113,82,0.25,-2,-17,0.15,0.12,0.343466233027591,0.457305323795065,0.708626301165394,0.413220949245291,0.477225850656019,0.33281844924338,0.196903982109503
0.34,0.07,-2,0.04,46,-49,0.15,4,1,0.6,0.13,0.842865235613749,-0.160188955206339,0.320902094164902,-0.401172704934247,0.228082547030052,0.0883296970646881,-0.620740824904017
0.28,0.28,9,0.15,217,54,0.21,-15,8,0.55,-0.06,0.432372008605587,-0.448653753011713,-0.775752409611037,0.0998621803564552,0.463654470604707,-0.083993279508929,-0.3590002941528
-0.48,0.02,-5,0.14,-77,-20,0,-9,-18,0.07,0.03,0.828641546531876,0.151718947592929,-0.538610061306131,0.0152888901612215,0.395420779298643,0.252755158510976,0.540723273834877
0.37,0.11,7,0.07,-74,-72,0.34,21,11,0,-0.02,0.486993795087511,0.420573203620642,-0.606345693336919,-0.467225988269386,-0.0160919726636139,-0.0533252265980593,0.221140132454255
-0.29,0.34,-10,0.11,64,6,0.23,-27,14,0.68,0,0.69461210038344,0.0419871512381163,0.714094016228068,-0.0762944632268999,0.532905594563854,-0.146937923111405,-0.600382429510186
-0.18,0.02,-10,0.05,178,-75,0.19,-11,-15,0.03,0.03,0.110986755567596,0.709221081712027,-0.695268012048619,0.0359136292480007,0.197419187995559,0.0594326610049586,0.179340061600561
0.3,0.2,-4,0.06,238,-52,0.01,-10,-16,0.28,0.08,0.541352247182654,0.451541410741382,-0.694822299766989,-0.142372998150935,0.471704524513773,0.224375920144666,-0.442875008517909
0.14,0.31,3,0.08,5,-41,0.15,-19,-13,0.58,-0.13,0.947995435015684,-0.0712076079228207,0.196982695864954,-0.239649638625033,0.533204489817821,0.0190960034204617,-0.491553320681616
0.28,0.22,0,0.02,-46,45,0.16,18,-18,0.65,0.04,0.72307986808699,-0.123707195453174,-0.515277552779636,0.443103913051825,0.306847813231186,0.114362445554995,-0.440635230688357
-0.33,0.45,7,0.08,267,34,0.17,19,1,0.33,0.07,0.545599838666426,-0.202332441181281,-0.803853503152951,0.12329616685657,0.251881860552412,0.0570797665308825,0.716933556980281
-0.01,0.28,7,0.02,-7,-63,0.09,-4,10,0.55,-0.13,0.798602104861072,0.0660412210041629,0.00373136344726194,-0.598213433622624,0.518818358643573,-0.306467467136536,-0.0480624604091361
-0.33,0.35,0,0.14,251,42,0.06,-26,1,0.48,0.1,0.701525994641546,-0.242851060523181,-0.616513333757018,0.262289821656813,0.850156613287469,0.148424855945946,-0.180740148953962
0.02,0.03,5,0.02,-13,68,0.03,14,13,0.49,-0.11,0.861505979014726,-0.118299156800923,-0.205671741370278,0.448900760106046,0.153149917600373,-0.23082719289797,0.0564419571376061
-0.46,0.06,8,0.1,-19,-6,0.35,19,6,0.08,-0.06,0.938048307548693,0.0697564737441253,-0.324775086795897,-0.0985928500071675,-0.336727929180732,-0.025638044978734,0.932759357040673
-0.19,0.06,-2,0.09,-32,39,0.27,-7,8,0.1,-0.11,0.939088417730924,-0.101378837503646,-0.191897932304208,0.266477876318858,0.16303656458458,-0.132798068635542,0.356151776564755
-0.01,0.24,7,0.13,1,3,0.21,-19,-2,0.69,-0.12,0.982451886880619,0.0618071553456257,0.172791505847809,0.0333355818854231,0.512314667634763,-0.0557411543480772,-0.307762915348806
-0.25,0.01,3,0.13,146,65,0.3,11,0,0.53,-0.1,0.308858826511603,0.500631535540144,0.776121002113337,0.227179402647297,-0.122508044090477,-0.0472338583500447,0.164695016317443
0.11,0.21,10,0.03,253,50,0,-6,7,0.12,-0.05,0.616202856759758,-0.324511326888301,-0.698489921982197,0.16461551242702,0.56134223924145,-0.19995925590728,0.317829982045114
0.3,0.27,-1,0.08,204,-14,0.05,-11,3,0.22,-0.12,0.298673054367895,0.0904229143363813,-0.949384762981441,-0.0358702519664957,0.53162712125949,-0.148336284926671,-0.319115124131612
-0.49,0.04,-7,0.14,218,70,0.13,-19,-11,0.66,-0.13,0.323053500229571,-0.44071271511098,-0.758495199742233,0.355096846926189,0.407494512360096,0.0224104153563148,-0.161647031039379
-0.37,0.28,6,0.12,152,59,0.03,2,15,0.58,-0.12,0.220541056140515,0.589914368827809,0.763280271552849,0.144103806560143,0.51480732487782,-0.247337287090511,0.331797560138749
-0.27,0.39,0,0,5,-97,0.12,-14,-13,0.09,0.12,0.732953041225253,-0.135199083745778,0.0946674175978395,-0.659953882599619,0.717695137222246,0.231806989138165,0.345591247597144
-0.17,0.21,-4,0.01,177,-41,0.12,-26,20,0.46,0.07,0.188825219353754,0.187060124377676,-0.961336428256149,-0.0720126246676642,0.490218205612102,-0.217907761963977,-0.311544988975
0.49,0.18,1,0.12,244,57,0.04,-29,-19,0.68,-0.04,0.57670497165733,-0.221616641490864,-0.651681585317359,0.440009717208929,0.311967323146954,0.149183704966962,-1.0506330306346
-0.41,0.4,7,0.12,71,-19,0.22,-6,16,0.46,-0.06,0.75485806149429,0.0352050334250303,0.622488392920355,-0.203612655053801,0.574338420806311,-0.219111815465218,0.430237745153116
-0.15,0.02,2,0.03,58,83,0.23,4,16,0.4,0.1,0.737923375252209,0.354880009975516,0.283422944457478,0.499200065435912,0.0386631702466037,0.0124559060115101,0.16587768181407
0.19,0.03,-3,0.12,254,87,0,-7,-8,0.14,0,0.422516667663199,-0.494660381020825,-0.577356797925763,0.493406425661469,0.341627823299201,0.105267011258552,-0.119340099431059
0.34,0.38,-1,0.09,189,-14,0.15,-25,8,0.39,0.1,0.288637981764196,0.0512600527229915,-0.954894248312258,-0.0473021883013449,0.489943077505104,0.0319917764558128,-0.681246650743905
0.04,0.16,-9,0.12,101,41,0.32,5,-17,0.42,-0.06,0.613809008780255,0.107846160127414,0.734481667136161,0.268597072074249,0.12195817431584,0.0340593477185102,-0.342040452168529
0.49,0.1,-1,0.1,72,-61,0.06,28,-13,0.54,-0.08,0.844273347147484,-0.229915084746968,0.295786969803914,-0.383212261803295,0.3355169804487,0.0459545224368818,-0.482858376509085
0.3,0.31,0,0.11,230,-75,0.2,20,1,0.18,-0.11,0.20395219077901,0.581308673511317,-0.771422664946223,-0.159344915150196,0.354979769570277,-0.0829363699373378,0.0418197366079384
-0.23,0.09,-7,0.11,18,76,0.1,-25,7,0.4,0.03,0.763240328993989,0.196760723375799,0.31435774040094,0.529082818643542,0.444585062195255,-0.0136946128336116,-0.225899726099088
0.17,0.41,-5,0.13,66,-23,0.16,-1,14,0.15,-0.09,0.782604422862693,-0.0799380728762768,0.54682547513523,-0.286569575432752,0.553591903552358,-0.202667541869952,-0.123595842027237
-0.13,0.25,1,0,98,95,0.02,-16,7,0.64,0.13,0.387788612701174,0.655889331547726,0.522654109802954,0.382441967005791,0.653614678933306,-0.0383256572918241,-0.331774714160408
-0.18,0.34,6,0.02,78,95,0.35,5,-6,0.14,0.08,0.4838560445159,0.44430293355918,0.396202429094571,0.641484112504507,0.238869279195734,0.0519410561323601,0.580933887370785
-0.04,0.25,5,0.12,58,42,0.32,7,-13,0.07,0.03,0.789019074127629,0.143305203284906,0.407190568686531,0.437159421889761,0.15106623284848,0.127820148773807,0.498295760713291
0.3,0.15,1,0.07,79,-87,0.36,12,2,0.49,0.04,0.599109393337396,-0.368359460356395,0.411047389920742,-0.580016625641186,0.0688556338729009,0.0288611192527996,-0.373801385473721
-0.46,0.44,10,0.1,188,-3,0.13,16,1,0.09,0.01,0.072423920542294,-0.0354615813214343,0.993300412409603,0.0827740459949865,0.278432455913007,0.00408694720329833,1.15221810151233
-0.46,0.12,10,0.13,-22,26,0.22,5,11,0.38,0.02,0.962064150921141,0.00795256359890206,-0.247890493859426,0.113664547237559,0.111123166154404,0.00976438102554459,0.735715172708571
-0.24,0.28,7,0.1,60,17,0.19,6,-19,0.39,0.08,0.835542358512538,0.0432833670696992,0.453968256421347,0.306444675966441,0.283387871550492,0.225838197119145,0.442681013294441
0.1,0.22,4,0.15,193,-51,0.19,-30,16,0.46,0.08,0.28638325817043,0.274691798895596,-0.888365636229685,-0.230944888285965,0.485363820088514,-0.0140092099927222,-0.370514429602292
0.09,0.01,-8,0.04,155,80,0.19,2,-9,0.31,-0.04,0.214010830890261,0.551960537438878,0.797769046249666,0.114470425078892,0.131551804085669,-0.0539360676551527,-0.256357972902135
0.49,0.31,-1,0,-81,11,0.04,6,-4,0.53,0.07,0.718447904471504,-0.0489317542941663,-0.686621841266121,0.0999436795326393,0.591989578542298,0.0429764676347375,-0.624462816054258
0.4,0.24,5,0.09,-81,98,0.07,-30,0,0.28,-0.05,0.618715839395514,-0.308392819388055,-0.300817947246576,0.656957488461275,0.471583549679362,-0.0410504300341246,-0.499988251184775
0.18,0.06,-5,0.03,125,-83,0.14,13,7,0.28,0.09,0.366237804002141,-0.52223872007483,0.643044843351334,-0.423827700384897,0.193604636772705,0.0027461064852107,-0.171335316276157
-0.27,0.05,10,0.12,-45,-47,0.23,-28,-16,0.21,-0.11,0.935564946461447,0.136672923280035,-0.0889420280869343,-0.313253984227594,0.518903186466393,0.0886778402916239,0.471978457344802
-0.06,0.4,-1,0.04,64,33,0.23,20,12,0.55,-0.04,0.912687470291475,0.137358846006299,0.348559918860808,0.163217989083658,0.280886268436818,-0.156981585860131,0.00537444647253527
-0.26,0.36,5,0.08,-58,-61,0.28,4,3,0.53,0.05,0.715733352974303,0.283449992544634,-0.431191506963536,-0.470590855721957,0.332514605733425,0.0263191036594439,0.249943573773342
0.24,0.22,7,0.07,136,86,0.25,-5,7,0.64,-0.01,0.221757857754515,0.699919284935766,0.629297427403822,0.254796379413183,0.304089381745763,-0.0764439124008657,-0.373121248346026
-0.19,0.05,-4,0.12,9,-6,0.19,27,-10,0.54,-0.09,0.986861735950393,-0.0111101703863011,-0.159437036535312,0.0236708599717495,-0.0834730561344544,-0.0453987720230443,-0.0424173424000176
0.26,0.13,-5,0.09,201,31,0.08,-17,-19,0.27,-0.11,0.276360997182094,-0.100253491383493,-0.939284808493494,0.176968599574271,0.313413307731932,0.0418148678371594,-0.453130765903165
0.4,0.33,-7,0.03,253,-25,0.17,26,-3,0.43,-0.05,0.398258010126823,0.176400352159889,-0.899390197519989,-0.0370235834657668,0.496189183122602,-0.0752368432048729,-0.397717669956997
0.16,0.23,10,0.13,127,20,0.22,-17,18,0.09,-0.06,0.306548212028056,0.355722392786627,0.879544408393126,0.0767554990664872,0.436772952031915,-0.202615422495752,0.237395767860115
0.28,0.03,-7,0.04,206,-4,0.03,-28,7,0.39,0.04,0.456907884202911,-0.0222152492545717,-0.889067751295348,0.0173263285323271,0.222109366606126,-0.0463780322391322,-0.692240164439568
0.28,0.44,-8,0.09,42,-42,0.24,-9,19,0.42,0.03,0.765744073940911,-0.151162200224879,0.407506307280622,-0.474051275680238,0.454529865959515,-0.161441014935093,-0.66546326494006
-0.17,0.31,2,0.05,212,55,0.34,2,-13,0.28,0.01,0.22387086122495,-0.341340458432101,-0.903460705669069,0.130871242997493,0.254648911606122,0.0652504950766997,0.306975847299532
0.21,0,-7,0.14,145,88,0.33,16,0,0.51,-0.1,0.350932424213526,0.618570956136987,0.655053826060888,0.255187951953817,-0.0203797024731527,-0.0472243113082318,-0.547432553334575
-0.33,0.46,-4,0.13,227,-97,0.08,28,-4,0.58,0.03,0.133625964635022,0.74706483088554,-0.64336614752026,-0.100589463932658,0.30364073420984,0.109379320235986,0.285040441144586
0.1,0.05,-6,0,200,2,0.14,-28,-15,0.45,-0.03,0.394000793556811,0.106901857378081,-0.906015842122288,0.111672115539918,0.259394878470935,-0.0198531729391187,-0.523786354774933
0.06,0.1,2,0.12,-78,-47,0.34,7,-5,0.18,-0.04,0.684570919192883,0.308884460483288,-0.600895476567936,-0.273637849917647,0.0161129361202232,0.0143398284138622,0.184299244993909
0.39,0.12,10,0.03,161,-23,0.01,-22,3,0.23,-0.12,0.00704479131874802,0.142869237677624,-0.986024268504928,-0.0854101502165372,0.481033888063673,-0.218788488222447,-0.219187796367791
0.1,0,0,0,133,16,0.05,8,-7,0.19,-0.12,0.452478873433418,0.0695940678719655,0.884276474804433,0.0920578672406738,0.221538716884598,-0.156083246743455,0.107182736968095
-0.38,0.01,-10,0.01,265,28,0.3,-22,19,0.33,0.07,0.792498859250157,-0.278044241650214,-0.525253947306299,0.136913288659319,0.159970151079117,-0.112522374182816,0.0551348974235231
-0.35,0.18,6,0.09,109,58,0.15,9,10,0.04,-0.06,0.568164463887005,0.450126270959907,0.619136220647735,0.302069234530363,0.187924930543463,-0.104382089524079,0.883751475707419
-0.25,0.25,-5,0.14,251,-42,0,27,5,0.57,0.11,0.354620738965672,0.262700955588672,-0.888879171057609,-0.122988449409602,0.261621241687473,0.137345996731406,0.131431580480359
